= = = = = = u n d e r g r a d u a t e s N-P+Ds
= = = = = = u n d e r m e n t i o n e d A-b
= = = = = = u n d e r n o u r i s h e d A-b|V-a1S+Ded|V-a2S+Ded|V-a3S+Ded|V-aP+Ded|V-pa+Ded
= = = = = = u n d e r n o u r i s h e s V-e3S+Des
= = = = = = u n d e r p o p u l a t e d A-b
= = = = = = u n d e r s e c r e t a r y N-S
= = = = = = u n d e r s t a n d a b l e A-b
= = = = = = u n d e r s t a n d a b l y ADV-b
= = = = = = u n d e r s t a n d i n g s N-P+Ds
= = = = = = u n d e r s t a t e m e n t N-S
= = = = = = u n d e r v a l u a t i o n N-S
= = = = = = u n d e s i r a b i l i t y N-S
= = = = = = u n d o m e s t i c a t e d A-b
= = = = = = u n e c o n o m i c a l l y ADV-b
= = = = = = u n e v e n t f u l n e s s N-S
= = = = = = u n f a i t h f u l n e s s N-S
= = = = = = u n g r a t e f u l n e s s N-S
= = = = = = u n m e n t i o n a b l e s N-S
= = = = = = u n p l e a s a n t n e s s N-S
= = = = = = u n p r o f e s s i o n a l A-b
= = = = = = u n q u e s t i o n a b l e A-b
= = = = = = u n q u e s t i o n a b l y ADV-b
= = = = = = u n s c r u p u l o u s l y ADV-b
= = = = = = u t i l i t a r i a n i s m N-S
= = = = = = v a i n g l o r i o u s l y ADV-b
= = = = = = v a l e t u d i n a r i a n A-b|N-S
= = = = = = v a u l t i n g - h o r s e N-S
= = = = = = v e n t r i l o q u i s t s N-P+Ds
= = = = = = v e r i s i m i l i t u d e N-S
= = = = = = v i c t i m i z a t i o n s N-P+Ds
= = = = = = v i n d i c t i v e n e s s N-S
= = = = = = v i o l o n c e l l i s t s N-P+Ds
= = = = = = v i s u a l i z a t i o n s N-P+Ds
= = = = = = v i t u p e r a t i v e l y ADV-b
= = = = = = v i v i s e c t i o n i s t N-S
= = = = = = v o c i f e r o u s n e s s N-S
= = = = = = v o l u m i n o u s n e s s N-S
= = = = = = v o l u p t u o u s n e s s N-S
= = = = = = v u l c a n i z a t i o n s N-P+Ds
= = = = = = w a l k i e - t a l k i e s N-P+Ds
= = = = = = w a l l - p a i n t i n g s N-P+Ds
= = = = = = w a r m - b l o o d e d l y ADV-b
= = = = = = w a r m - h e a r t e d l y ADV-b
= = = = = = w a t e r - b i s c u i t s N-P+Ds
= = = = = = w a t e r - b l i s t e r s N-P+Ds
= = = = = = w a t e r - s o f t e n e r N-S
= = = = = = w a t e r - s p a n i e l s N-P+Ds
= = = = = = w a t e r - s u p p l i e s N-P+Dies+Iy
= = = = = = w a t e r i n g - c a r t s N-P+Ds
= = = = = = w e a t h e r - b e a t e n A-b
= = = = = = w e a t h e r - b u r e a u N-S
= = = = = = w e a t h e r - c h a r t s N-P+Ds
= = = = = = w e a t h e r g l a s s e s N-P+Des
= = = = = = w e a t h e r p r o o f e d V-a1S+Ded|V-a2S+Ded|V-a3S+Ded|V-aP+Ded|V-pa+Ded
= = = = = = w e i g h t - l i f t i n g N-S
= = = = = = w e i g h t l e s s n e s s N-S
= = = = = = w e l l - a p p o i n t e d A-b
= = = = = = w e l l - c o n d u c t e d A-b
= = = = = = w e l l - c o n n e c t e d A-b
= = = = = = w e l l - p r e s e r v e d A-b
= = = = = = w e s t e r n i z a t i o n N-S
= = = = = = w h i m s i c a l i t i e s N-P+Dies+Iy
= = = = = = w h i p p e r s n a p p e r N-S
= = = = = = w h i p p i n g - p o s t s N-P+Ds
= = = = = = w h o o p i n g - c o u g h N-S
= = = = = = w h o r t l e b e r r i e s N-P+Dies+Iy
= = = = = = w i c k e t - k e e p e r s N-P+Ds
= = = = = = w i l l o w - p a t t e r n N-S
= = = = = = w i n d i n g - s h e e t s N-P+Ds
= = = = = = w i n d o w - s h o p p e d V-a1S+Dped|V-a2S+Dped|V-a3S+Dped|V-aP+Dped|V-pa+Dped
= = = = = = w i n g - c o m m a n d e r N-S
= = = = = = w i s h y - w a s h i e s t A-s+Diest+Iy
= = = = = = w i t n e s s - s t a n d s N-P+Ds
= = = = = = w o r d - s p l i t t i n g N-S
= = = = = = y e l l o w - b e l l i e d A-b
= = = = = A n g l o - A m e r i c a n s N-P+Ds
= = = = = A n g l o - C a t h o l i c s N-P+Ds
= = = = = C h r i s t m a s - b o x e s N-P+Des
= = = = = C h r i s t m a s - t r e e s N-P+Ds
= = = = = C z e c h o s l o v a k i a n A-b|N-S
= = = = = F r e n c h - p o l i s h e d V-a1S+Ded|V-a2S+Ded|V-a3S+Ded|V-aP+Ded|V-pa+Ded
= = = = = F r e n c h - p o l i s h e s V-e3S+Des
= = = = = L i e c h t e n s t e i n e r A-b|N-S
= = = = = M e p h i s t o p h e l e a n A-b
= = = = = P r e - R a p h a e l i t e s N-P+Ds
= = = = = P r e s b y t e r i a n i s m N-S
= = = = = T r a n s f i g u r a t i o n N-S
= = = = = a b o v e - m e n t i o n e d A-b|N-S
= = = = = a b s e n t - m i n d e d l y ADV-b
= = = = = a c c l i m a t i z a t i o n N-S
= = = = = a c c o m m o d a t i n g l y ADV-b
= = = = = a c c o m p l i s h m e n t s N-P+Ds
= = = = = a c k n o w l e d g e m e n t N-S
= = = = = a c q u i s i t i v e n e s s N-S
= = = = = a d d i n g - m a c h i n e s N-P+Ds
= = = = = a d m i n i s t r a t i o n s N-P+Ds
= = = = = a e r o d y n a m i c a l l y ADV-b
= = = = = a g r i c u l t u r a l i s t N-S
= = = = = a i r - c o n d i t i o n e d A-b
= = = = = a i r i n g - c u p b o a r d N-S
= = = = = a m b a s s a d o r s h i p s N-P+Ds
= = = = = a n a r c h i s t i c a l l y ADV-b
= = = = = a n t e p e n u l t i m a t e A-b|N-S
= = = = = a n t h r o p o c e n t r i c A-b
= = = = = a n t h r o p o l o g i c a l A-b
= = = = = a n t h r o p o l o g i s t s N-P+Ds
= = = = = a n t h r o p o m o r p h i c A-b
= = = = = a n t h r o p o p h a g o u s A-b
= = = = = a n t i c l e r i c a l i s m N-S
= = = = = a p o c a l y p t i c a l l y ADV-b
= = = = = a p p r e n t i c e s h i p s N-P+Ds
= = = = = a p p r o p r i a t e n e s s N-S
= = = = = a r c h i t e c t u r a l l y ADV-b
= = = = = a r g u m e n t a t i v e l y ADV-b
= = = = = a s t r o p h y s i c i s t s N-P+Ds
= = = = = a u t h o r i t a t i v e l y ADV-b
= = = = = a u t o b i o g r a p h i e s N-P+Dies+Iy
= = = = = a w e - i n s p i r i n g l y ADV-b
= = = = = b a c k - f o r m a t i o n s N-P+Ds
= = = = = b a c t e r i o l o g i s t s N-P+Ds
= = = = = b a l l - c a r t r i d g e s N-P+Ds
= = = = = b a t h i n g - c o s t u m e N-S
= = = = = b a t h i n g - m a c h i n e N-S
= = = = = b a t t l e - c r u i s e r s N-P+Ds
= = = = = b e a u t y - p a r l o u r s N-P+Ds
= = = = = b e d s i t t i n g - r o o m N-S
= = = = = b e s t - t h o u g h t - o f A-s+Dbest-thought-of+Iwell-thought-of
= = = = = b e t t e r - b a l a n c e d A-c+Dbetter-balanced+Iwell-balanced
= = = = = b e t t e r - d i s p o s e d A-c+Dbetter-disposed+Iwell-disposed
= = = = = b e t t e r - g r o u n d e d A-c+Dbetter-grounded+Iwell-grounded
= = = = = b e t t e r - h u m o u r e d A-c+Dbetter-humoured+Igood-humoured
= = = = = b e t t e r - i n f o r m e d A-c+Dbetter-informed+Iwell-informed
= = = = = b i l l i a r d - m a r k e r N-S
= = = = = b i l l i a r d - p l a y e r N-S
= = = = = b i l l i a r d - t a b l e s N-P+Ds
= = = = = b l a m e w o r t h i n e s s N-S
= = = = = b l o c k a d e - r u n n e r N-S
= = = = = b l o o d - p o i s o n i n g N-S
= = = = = b l o o d - p r e s s u r e s N-P+Ds
= = = = = b l o o d - r e l a t i o n s N-P+Ds
= = = = = b l u e - p e n c i l l i n g V-pe+Dling
= = = = = b o a - c o n s t r i c t o r N-S
= = = = = b o a r d i n g - s c h o o l N-S
= = = = = b o u g a i n v i l l a e a s N-P+Ds
= = = = = b r e a t h i n g - s p a c e N-S
= = = = = b r e e d i n g - g r o u n d N-S
= = = = = b r o a d m i n d e d n e s s N-S
= = = = = b r o t h e r s - i n - l a w N-P+Ds-in-law+I-in-law
= = = = = b u r y i n g - g r o u n d s N-P+Ds
= = = = = c a b l e ' s - l e n g t h s N-P+Ds
= = = = = c a p i t a l i z a t i o n s N-P+Ds
= = = = = c a r p e t - s w e e p e r s N-P+Ds
= = = = = c a r r i e r - p i g e o n s N-P+Ds
= = = = = c a r t r i d g e - b e l t s N-P+Ds
= = = = = c a r t r i d g e - p a p e r N-S
= = = = = c a t c h m e n t - a r e a s N-P+Ds
= = = = = c a t c h m e n t - b a s i n N-S
= = = = = c e n t r a l i z a t i o n s N-P+Ds
= = = = = c e r e m o n i o u s n e s s N-S
= = = = = c h a m m y - l e a t h e r s N-P+Ds
= = = = = c h a m o i s - l e a t h e r N-S
= = = = = c h a r a c t e r i s t i c s N-P+Ds
= = = = = c h a r c o a l - b u r n e r N-S
= = = = = c h a r g e - a c c o u n t s N-P+Ds
= = = = = c h a r i s m a t i c a l l y ADV-b
= = = = = c h a r t e r - p a r t i e s N-P+Dies+Iy
= = = = = c h i c k e n - l i v e r e d A-b
= = = = = c h i m n e y s w e e p e r s N-P+Ds
= = = = = c h r o n o l o g i c a l l y ADV-b
= = = = = c i g a r e t t e - c a s e s N-P+Ds
= = = = = c i g a r e t t e - p a p e r N-S
= = = = = c i n e - p r o j e c t o r s N-P+Ds
= = = = = c i r c u m f e r e n t i a l A-b
= = = = = c i r c u m l o c u t i o n s N-P+Ds
= = = = = c i r c u m n a v i g a t e d V-a1S+Dd|V-a2S+Dd|V-a3S+Dd|V-aP+Dd|V-pa+Dd
= = = = = c i r c u m n a v i g a t e s V-e3S+Ds
= = = = = c i r c u m s c r i p t i o n N-S
= = = = = c l a n d e s t i n e n e s s N-S
= = = = = c l a s s - c o n s c i o u s A-b
= = = = = c l a s s i f i c a t i o n s N-P+Ds
= = = = = c l a u s t r o p h o b i c s N-P+Ds
= = = = = c l e a r e r - s i g h t e d A-c+Der-sighted+I-sighted
= = = = = c l e a r e s t - h e a d e d A-s+Dest-headed+I-headed
= = = = = c l o s e s t - c r o p p e d A-s+Dst-cropped+I-cropped
= = = = = c l o s e s t - g r a i n e d A-s+Dst-grained+I-grained
= = = = = c l o t h e s - h a n g e r s N-P+Ds
= = = = = c o - p a r t n e r s h i p s N-P+Ds
= = = = = c o a l i n g - s t a t i o n N-S
= = = = = c o l d - s h o u l d e r e d V-a1S+Ded|V-a2S+Ded|V-a3S+Ded|V-aP+Ded|V-pa+Ded
= = = = = c o m m e r c i a l i z i n g V-pe+Ding+Ie
= = = = = c o m m i s s i o n a i r e s N-P+Ds
= = = = = c o m p a s s i o n a t e l y ADV-b
= = = = = c o m p e t i t i v e n e s s N-S
= = = = = c o m p l i c a t e d n e s s N-S
= = = = = c o m p r e h e n s i v e l y ADV-b
= = = = = c o m p r e s s i b i l i t y N-S
= = = = = c o n c e p t u a l i z i n g V-pe+Ding+Ie
= = = = = c o n c e s s i o n a i r e s N-P+Ds
= = = = = c o n d e s c e n d i n g l y ADV-b
= = = = = c o n f e c t i o n e r i e s N-P+Dies+Iy
= = = = = c o n f i d e n t i a l i t y N-S
= = = = = c o n f r a t e r n i t i e s N-P+Dies+Iy
= = = = = c o n g l o m e r a t i o n s N-P+Ds
= = = = = c o n g r a t u l a t i o n s I-X|N-P+Ds|N-S
= = = = = c o n s c i e n t i o u s l y ADV-b
= = = = = c o n s e q u e n t i a l l y ADV-b
= = = = = c o n s e r v a t i o n i s t N-S
= = = = = c o n s i d e r a t e n e s s N-S
= = = = = c o n s p i c u o u s n e s s N-S
= = = = = c o n s t i t u t i o n a l s N-P+Ds
= = = = = c o n s u b s t a n t i a t e V-e1S|V-e2S|V-eP|V-i
= = = = = c o n t e m p o r a n e o u s A-b
= = = = = c o n t e n t i o u s n e s s N-S
= = = = = c o n t r a i n d i c a t e d A-b|V-a1S+Dd|V-a2S+Dd|V-a3S+Dd|V-aP+Dd|V-pa+Dd
= = = = = c o n t r a i n d i c a t e s V-e3S+Ds
= = = = = c o n t r o v e r s i a l l y ADV-b
= = = = = c o n v e n t i o n a l i t y N-S
= = = = = c o p p e r - b o t t o m e d A-b
= = = = = c o r r e s p o n d e n c e s N-P+Ds
= = = = = c o r r e s p o n d i n g l y ADV-b
= = = = = c o u n c i l - c h a m b e r N-S
= = = = = c o u n c i l l o r s h i p s N-P+Ds
= = = = = c o u n t e r a t t a c k e d V-a1S+Ded|V-a2S+Ded|V-a3S+Ded|V-aP+Ded|V-pa+Ded
= = = = = c o u n t e r a t t a c k e r N-S
= = = = = c o u n t e r b a l a n c e d V-a1S+Dd|V-a2S+Dd|V-a3S+Dd|V-aP+Dd|V-pa+Dd
= = = = = c o u n t e r b a l a n c e s N-P+Ds|V-e3S+Ds
= = = = = c o u n t e r i r r i t a n t N-S
= = = = = c o u n t e r m a r c h i n g V-pe+Ding
= = = = = c o u n t e r m e a s u r e s N-P+Ds
= = = = = c o u n t e r p l o t t i n g V-pe+Dting
= = = = = c r e e p y - c r a w l i e s N-P+Dies+Iy
= = = = = c r i b b a g e - b o a r d s N-P+Ds
= = = = = c r o s s - c o u n t r i e s N-P+Dies+Iy
= = = = = c r o s s - d i v i s i o n s N-P+Ds
= = = = = c r o s s - e x a m i n e r s N-P+Ds
= = = = = c r o s s - e x a m i n i n g V-pe+Ding+Ie
= = = = = c r o s s - f e r t i l i z e V-e1S|V-e2S|V-eP|V-i
= = = = = c r o s s - p o l l i n a t e V-e1S|V-e2S|V-eP|V-i
= = = = = c r o s s - q u e s t i o n s V-e3S+Ds
= = = = = c r o s s - r e f e r e n c e N-S
= = = = = c r o s s - r e f e r r i n g V-pe+Dring
= = = = = c r y s t a l l i z a t i o n N-S
= = = = = c u r t a i n - l e c t u r e N-S
= = = = = c u r t a i n - r a i s e r s N-P+Ds
= = = = = d a n c e - o r c h e s t r a N-S
= = = = = d a r n i n g - n e e d l e s N-P+Ds
= = = = = d a u g h t e r - i n - l a w N-S
= = = = = d a y l i g h t - s a v i n g N-S
= = = = = d e c o n t a m i n a t i n g V-pe+Ding+Ie
= = = = = d e c o n t a m i n a t i o n N-S
= = = = = d e f e n c e l e s s n e s s N-S
= = = = = d e m a g n e t i z a t i o n N-S
= = = = = d e m o c r a t i z a t i o n N-S
= = = = = d e m o n e t i z a t i o n s N-P+Ds
= = = = = d e m o n s t r a b i l i t y N-S
= = = = = d e m o n s t r a t i v e l y ADV-b
= = = = = d e m y s t i f i c a t i o n N-S
= = = = = d e n a t i o n a l i z i n g V-pe+Ding+Ie
= = = = = d e r e q u i s i t i o n e d V-a1S+Ded|V-a2S+Ded|V-a3S+Ded|V-aP+Ded|V-pa+Ded
= = = = = d e s c r i p t i v e n e s s N-S
= = = = = d e s e n s i t i z a t i o n N-S
= = = = = d e s s e r t s p o o n f u l N-S
= = = = = d e s t r u c t i b i l i t y N-S
= = = = = d e s t r u c t i v e n e s s N-S
= = = = = d e t r i b a l i z a t i o n N-S
= = = = = d e v e l o p m e n t a l l y ADV-b
= = = = = d i f f e r e n t i a t i n g V-pe+Ding+Ie
= = = = = d i f f e r e n t i a t i o n N-S
= = = = = d i n n e r - s e r v i c e s N-P+Ds
= = = = = d i s a d v a n t a g e o u s A-b
= = = = = d i s a p p o i n t i n g l y ADV-b
= = = = = d i s a p p o i n t m e n t s N-P+Ds
= = = = = d i s c i p l i n a r i a n s N-P+Ds
= = = = = d i s c o l o u r a t i o n s N-P+Ds
= = = = = d i s c o n c e r t i n g l y ADV-b
= = = = = d i s c o n t e n t m e n t s N-P+Ds
= = = = = d i s c o n t i n u i t i e s N-P+Dies+Iy
= = = = = d i s c o n t i n u o u s l y ADV-b
= = = = = d i s c o u n t e n a n c e d V-a1S+Dd|V-a2S+Dd|V-a3S+Dd|V-aP+Dd|V-pa+Dd
= = = = = d i s c o u n t e n a n c e s V-e3S+Ds
= = = = = d i s c o u r a g e m e n t s N-P+Ds
= = = = = d i s e n f r a n c h i s e d V-a1S+Dd|V-a2S+Dd|V-a3S+Dd|V-aP+Dd|V-pa+Dd
= = = = = d i s e n f r a n c h i s e s V-e3S+Ds
= = = = = d i s e n t a n g l e m e n t N-S
= = = = = d i s e s t a b l i s h i n g V-pe+Ding
= = = = = d i s h e a r t e n m e n t s N-P+Ds
= = = = = d i s i l l u s i o n m e n t N-S
= = = = = d i s i n f l a t i o n a r y A-b
= = = = = d i s i n t e g r a t i o n s N-P+Ds
= = = = = d i s i n t e r e s t e d l y ADV-b
= = = = = d i s o r g a n i z a t i o n N-S
= = = = = d i s p a s s i o n a t e l y ADV-b
= = = = = d i s p a t c h - r i d e r s N-P+Ds
= = = = = d i s r e s p e c t f u l l y ADV-b
= = = = = d i s s a t i s f a c t i o n N-S
= = = = = d i s s i m i l a r i t i e s N-P+Dies+Iy
= = = = = d i s t a s t e f u l n e s s N-S
= = = = = d i s t i n c t i v e n e s s N-S
= = = = = d i s t i n g u i s h a b l e A-b
= = = = = d i s t r u s t f u l n e s s N-S
= = = = = d i v e r s i f i c a t i o n N-S
= = = = = d i v e r t i s s e m e n t s N-P+Ds
= = = = = d o u b l e - b r e a s t e d A-b
= = = = = d o u b l e - c h e c k i n g V-pe+Ding
= = = = = d o u b l e - c l u t c h e d V-a1S+Ded|V-a2S+Ded|V-a3S+Ded|V-aP+Ded|V-pa+Ded
= = = = = d o u b l e - c l u t c h e s V-e3S+Des
= = = = = d o u b l e - c r o s s e r s N-P+Ds
= = = = = d o u b l e - c r o s s i n g V-pe+Ding
= = = = = d o u b l e - d e c l u t c h V-e1S|V-e2S|V-eP|V-i
= = = = = d o u b l e - s t o p p i n g V-pe+Dping
= = = = = d o w n - a n d - o u t e r s N-P+Ds
= = = = = d r a i n a g e - b a s i n s N-P+Ds
= = = = = d r a i n i n g - b o a r d s N-P+Ds
= = = = = d r e s s i n g - t a b l e s N-P+Ds
= = = = = d r u m - m a j o r e t t e s N-P+Ds
= = = = = d w e l l i n g - h o u s e s N-P+Ds
= = = = = e d u c a t i o n a l i s t s N-P+Ds
= = = = = e l e c t r i f i c a t i o n N-S
= = = = = e l e c t r o m a g n e t i c A-b
= = = = = e m o t i o n l e s s n e s s N-S
= = = = = e n f r a n c h i s e m e n t N-S
= = = = = e n t r e p r e n e u r i a l A-b
= = = = = e n v i r o n m e n t a l l y ADV-b
= = = = = e u p h e m i s t i c a l l y ADV-b
= = = = = e v i l - m i n d e d n e s s N-S
= = = = = e x - s e r v i c e w o m a n N-S
= = = = = e x - s e r v i c e w o m e n N-P+Den+Ian
= = = = = e x c o m m u n i c a t i n g V-pe+Ding+Ie
= = = = = e x c o m m u n i c a t i o n N-S
= = = = = e x e m p l i f i c a t i o n N-S
= = = = = e x h i b i t i o n i s t i c A-b
= = = = = e x i s t e n t i a l i s t s N-P+Ds
= = = = = e x p e r i m e n t a t i o n N-S
= = = = = e x t e m p o r i z a t i o n N-S
= = = = = e x t e r i o r i z a t i o n N-S
= = = = = e x t e r n a l i z a t i o n N-S
= = = = = e x t r a c u r r i c u l a r A-b
= = = = = e x t r a o r d i n a r i l y ADV-b
= = = = = f a i n t - h e a r t e d l y ADV-b
= = = = = f a t i g u e - p a r t i e s N-P+Dies+Iy
= = = = = f e e d i n g - b o t t l e s N-P+Ds
= = = = = f i e l d - h o s p i t a l s N-P+Ds
= = = = = f i n g e r - a l p h a b e t N-S
= = = = = f l i b b e r t i g i b b e t N-S
= = = = = f l i r t a t i o u s n e s s N-S
= = = = = f o l l o w - t h r o u g h s N-P+Ds
= = = = = f o r t u n e - t e l l e r s N-P+Ds
= = = = = f o r w a r d - l o o k i n g A-b
= = = = = f o s t e r - b r o t h e r s N-P+Ds
= = = = = f o s t e r - c h i l d r e n N-P+Dren
= = = = = f r e e z i n g - p o i n t s N-P+Ds
= = = = = f u l l y - f a s h i o n e d A-b
= = = = = f u n d a m e n t a l i s t s N-P+Ds
= = = = = g a s t r o e n t e r i t i s N-S
= = = = = g a s t r o n o m i c a l l y ADV-b
= = = = = g e n e r a l i z a t i o n s N-P+Ds
= = = = = g e n r e - p a i n t i n g s N-P+Ds
= = = = = g o o d - f e l l o w s h i p N-S
= = = = = g o o d - f o r - n a u g h t A-b|N-S
= = = = = g o o d - h u m o u r e d l y ADV-b
= = = = = g r a p p l i n g - i r o n s N-P+Ds
= = = = = h a r d e s t - h e a r t e d A-s+Dest-hearted+I-hearted
= = = = = h e a r t - t o - h e a r t s N-P+Ds
= = = = = h e a r t b r e a k i n g l y ADV-b
= = = = = h e a t h e r - m i x t u r e A-b|N-S
= = = = = h e l t e r - s k e l t e r s N-P+Ds
= = = = = h e t e r o g e n e o u s l y ADV-b
= = = = = h e t e r o s e x u a l i t y N-S
= = = = = h i g h - a n d - m i g h t y A-b
= = = = = h i g h - h a n d e d n e s s N-S
= = = = = h i g h - m i n d e d n e s s N-S
= = = = = h i g h - p r e s s u r i n g V-pe+Ding+Ie
= = = = = h i g h - p r i n c i p l e d A-b
= = = = = h i g h e r - s p i r i t e d A-c+Der-spirited+I-spirited
= = = = = h i g h e s t - p o w e r e d A-s+Dest-powered+I-powered
= = = = = h i g h e s t - r a n k i n g A-s+Dest-ranking+I-ranking
= = = = = h o l e - a n d - c o r n e r A-b
= = = = = h o r r o r - s t r i c k e n A-b
= = = = = h o r s e - a n d - b u g g y A-b
= = = = = h o r s e - c h e s t n u t s N-P+Ds
= = = = = h o r t i c u l t u r i s t s N-P+Ds
= = = = = h o s p i t a l i z a t i o n N-S
= = = = = h o t t e r - t e m p e r e d A-c+Dter-tempered+I-tempered
= = = = = h o u s e m i s t r e s s e s N-P+Des
= = = = = h u m a n i t a r i a n i s m N-S
= = = = = h u n g e r - m a r c h e r s N-P+Ds
= = = = = h y p e r c r i t i c a l l y ADV-b
= = = = = i c h n e u m o n - f l i e s N-P+Dies+Iy
= = = = = i m p e c u n i o u s n e s s N-S
= = = = = i m p l e m e n t a t i o n s N-P+Ds
= = = = = i m p o s s i b i l i t i e s N-P+Dies+Iy
= = = = = i m p r e s s i o n i s t i c A-b
= = = = = i m p r o b a b i l i t i e s N-P+Dies+Iy
= = = = = i n a c c e s s i b i l i t y N-S
= = = = = i n a d m i s s i b i l i t y N-S
= = = = = i n a p p l i c a b i l i t y N-S
= = = = = i n a p p r o p r i a t e l y ADV-b
= = = = = i n a t t e n t i v e n e s s N-S
= = = = = i n c o m m e n s u r a b l e A-b
= = = = = i n c o m m u n i c a t i v e A-b
= = = = = i n c o m p a r a b i l i t y N-S
= = = = = i n c o m p a t i b i l i t y N-S
= = = = = i n c o m p r e h e n s i o n N-S
= = = = = i n c o n g r u o u s n e s s N-S
= = = = = i n c o n s e q u e n t i a l A-b
= = = = = i n c o n s i d e r a t e l y ADV-b
= = = = = i n c o n s i s t e n c i e s N-P+Dies+Iy
= = = = = i n c o n s p i c u o u s l y ADV-b
= = = = = i n c o n v e n i e n c i n g V-pe+Ding+Ie
= = = = = i n c o r r i g i b i l i t y N-S
= = = = = i n d e m n i f i c a t i o n N-S
= = = = = i n d i g e s t i b i l i t y N-S
= = = = = i n d i s s o l u b i l i t y N-S
= = = = = i n d i v i d u a l i s t i c A-b
= = = = = i n d i v i d u a l i t i e s N-P+Dies+Iy
= = = = = i n d i v i d u a l i z i n g V-pe+Ding+Ie
= = = = = i n d u s t r i a l i z i n g V-pe+Ding+Ie
= = = = = i n d u s t r i o u s n e s s N-S
= = = = = i n e f f e c t i v e n e s s N-S
= = = = = i n e x p l i c a b i l i t y N-S
= = = = = i n f i n i t e s i m a l l y ADV-b
= = = = = i n f r a s t r u c t u r e s N-P+Ds
= = = = = i n j u d i c i o u s n e s s N-S
= = = = = i n o f f e n s i v e n e s s N-S
= = = = = i n o p p o r t u n e n e s s N-S
= = = = = i n q u i s i t i v e n e s s N-S
= = = = = i n q u i s i t o r i a l l y ADV-b
= = = = = i n s i g n i f i c a n t l y ADV-b
= = = = = i n s t a n t a n e o u s l y ADV-b
= = = = = i n s t r u m e n t a l i s t N-S
= = = = = i n s t r u m e n t a l i t y N-S
= = = = = i n s t r u m e n t a t i o n N-S
= = = = = i n s u b o r d i n a t i o n N-S
= = = = = i n s u r r e c t i o n i s m N-S
= = = = = i n s u r r e c t i o n i s t N-S
= = = = = i n t e l l i g i b i l i t y N-S
